bullet_point,category,category_url,clickthrough_url,close_date,currency,funds_raised_amount,funds_raised_percent,image_url,is_indemand,is_pre_launch,offered_by,open_date,perk_goal_percentage,perks_claimed,price_offered,price_retail,product_stage,project_id,project_type,source_url,tagline,tags,title
"null","Video Games","/explore/video-games","/projects/confronto-competitive-low-cost-card-game","2017-01-05T23:59:59-08:00","EUR","3","0.0012","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/d6mrdkj1iwa8yjxkoswq.jpg","false","false","null","2016-11-16T06:09:35-08:00","null","null","null","null","null","1957460","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","""Confronto!"" It is a simple competitive card game, and it's extremely low cost!","[""other""]","Confronto! Competitive low cost card game!"
"null","Film","/explore/film","/projects/the-devil-you-know--4","2015-04-10T23:59:59-07:00","USD","565","0.565","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xlcteikgophioxgx3nm1.jpg","false","false","null","2015-03-11T15:38:48-07:00","null","null","null","null","null","1175699","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A short film about repressed identities: Adam, his past lover, and a god-fearing pastor collide.","[""other""]","The Devil You Know"
"null","Transportation","/explore/transportation","/projects/sondors-electric-bike","2015-04-02T23:59:59-07:00","USD","6051571","67.817546666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pkilup4zfatdkq5zevxn.jpg","false","false","null","2015-02-01T09:00:49-08:00","null","null","null","null","null","1049016","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Now SONDORS has six premium electric bike models - Join us, and love the ride - www.sondors.com","[""other""]","SONDORS Electric Bike"
"null","Film","/explore/film","/projects/bluebird-a-short-film","2015-03-28T23:59:59-07:00","USD","280","0.031111111111","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/upddz1fii2jqsv51ppvn.jpg","false","false","null","2015-02-26T10:50:26-08:00","null","null","null","null","null","1153005","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Bluebird is a short film about coping with loss and overcoming personal demons.","[""other""]","Bluebird - A Short Film"
"null","Camera Gear","/explore/camera-gear","/projects/rigiet-the-most-advanced-smartphone-stabilizer","2017-05-29T23:59:59-07:00","USD","823974","22.463866666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qw7fllc5ns3efedszt5f.jpg","false","false","null","2017-05-28T23:59:59-07:00","null","null","null","null","prototype","2125905","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Smooth videos, auto-track, motion time-lapse, panorama, long-exposure & more...","[""other""]","Rigiet: The Most Advanced Smartphone Stabilizer"
"null","Productivity","/explore/productivity","/projects/payme-debt-tracking-made-social","2014-09-20T23:59:59-07:00","USD","10","0.005","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jv9yoktg9z0en6ijsvdk.jpg","false","false","null","2014-07-22T05:49:58-07:00","null","null","null","null","null","626321","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","PayMe is an innovative app that will allow you to easily track and manage your debts. Find out why we are different from existing debt trackers!","[""other""]","PayMe - debt tracking made social"
"null","Comics","/explore/comics","/projects/red-eyes-episode-1","2020-06-16T23:59:59-07:00","CHF","3081","1.273","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/h4wzpylee8om42al3jxp.jpg","true","false","null","2020-04-17T00:00:00-07:00","null","null","null","null","null","2555183","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The General's son. His quest for Honour or Death in the Battlefield.","[""fantasy"",""books""]","Red Eyes episode 1"
"null","Film","/explore/film","/projects/tuning-it-out-on-set-fundraising","2020-08-21T23:59:59-07:00","USD","100","0.02","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/oszpeji8o8sxphtrsscz.jpg","false","false","null","2020-06-22T00:00:00-07:00","null","null","null","null","null","2611591","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Our latest short starring Miles, a kid from Nowhere, USA who learns a valuable lesson about life.","[""short film"",""kids""]","Tuning it Out - On-Set Fundraising"
"null","Art","/explore/art","/projects/the-aftermath-passage-7-day-art-exhibition","2016-03-13T23:59:59-07:00","GBP","405","0.0405","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ykwsrcctgy3zqclvziyc.jpg","false","false","null","2016-01-13T11:19:24-08:00","null","null","null","null","null","1379126","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","To engage, educate & evoke compassion on the  long-term affects of war on our society & environment.","[""other""]","Untitled Draft Campaign"
"null","Phones & Accessories","/explore/phones-accessories","/projects/cosmo-communicator","2018-12-05T23:59:59-08:00","USD","2175556","4.512975","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jkffrpwoj76cgxjfwui7.jpg","false","false","null","2018-11-05T00:00:00-08:00","null","null","null","null","shipping","2428861","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The ultimate mobile communicator - a pocket computer, mobile phone and camera - all in one!","[""computers"",""laptops""]","Cosmo Communicator"
"null","Camera Gear","/explore/camera-gear","/projects/mportable-travel-light-backup-photos-easily","2014-09-13T23:59:59-07:00","USD","1147","0.1147","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/r7bvu4k0sfexbydn0rzv.jpg","false","false","null","2014-07-15T02:00:05-07:00","null","null","null","null","null","847105","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Backup, view and share the photos with iPad. You do not need bring a heavy laptop while traveling.","[""other""]","MPortable: Travel light, backup photos easily"
"null","Health & Fitness","/explore/health-fitness","/projects/feelmax-the-healthiest-shoes-for-kids","2016-07-08T23:59:59-07:00","EUR","4180","0.209","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/o0ojf3xgoukplqbzpjfy.jpg","false","false","null","2016-06-08T00:00:27-07:00","null","null","null","null","null","1631271","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Do you want healthy feet for your kids?","[""kids"",""kids"",""shoes""]","Feelmax - The Healthiest Shoes for Kids"
"null","Food & Beverages","/explore/food-beverages","/projects/coolstraw","2018-08-13T23:59:59-07:00","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/umnyyfwe5z6lrbbf68wc.jpg","false","false","null","2018-06-15T02:39:09-07:00","null","null","null","null","null","2385022","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Coolstraw, die coole Innovation!","[""bottles"",""design"",""food""]","Coolstraw"
"null","Local Businesses","/explore/local-businesses","/projects/to-start-a-free-website-platform-for-indivuduals","2016-09-01T23:59:59-07:00","USD","2","0.0004","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/z9joabxjqcjtopv4gqjv.jpg","false","false","null","2016-08-02T11:01:01-07:00","null","null","null","null","null","1850042","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","I wish to introduce a free website platform for personal and business needs in the world wide web.","[""websites""]","To start a free website platform for indivuduals"
"null","Dance & Theater","/explore/dance-theater","/projects/evilstick-presents-gladys-2017-yxe-fringe","2017-08-14T23:59:59-07:00","CAD","260","0.086666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/yhasrngmxcrok8luveqe.jpg","false","false","null","2017-06-30T14:44:28-07:00","null","null","null","null","null","2140416","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A new, quirky musical comedy that will debut at the 2017 YXE Fringe. Support local theatre!","[""other""]","EvilStick Presents Gladys - 2017 YXE Fringe"
"null","Photography","/explore/photography","/projects/dc-hill-media-pet-photography-creative-imaging","2019-05-07T23:59:59-07:00","GBP","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ommow6vcj7qe7zg6mlbj.jpg","false","false","null","2019-04-02T00:00:00-07:00","null","null","null","null","null","2480278","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Pet photography, videography, publishing, website design, and creative imaging services","[""pets""]","DC Hill Media - Pet Photography & Creative Imaging"
"null","Productivity","/explore/productivity","/projects/venture-ultra-thin-bluetooth-mechanical-keyboard","2019-07-02T23:59:59-07:00","USD","57271","1.0092","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/io1qmvm6brbnlkxmzpqv.jpg","false","false","null","2019-07-01T23:59:59-07:00","null","null","null","null","null","2519793","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Uncompromising performance in a sleek form factor. Control your TV, Phone, and Computer.","[""keyboards"",""wireless"",""bluetooth"",""computers"",""laptops""]","Venture Ultra-Thin Bluetooth Mechanical Keyboard"
"null","Art","/explore/art","/projects/my-baby-my-enemy","2017-03-14T23:59:59-07:00","USD","735","0.18375","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/l6wwkx5e0pikmsknzuy2.jpg","false","false","null","2017-02-07T02:45:43-08:00","null","null","null","null","null","2025348","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A Kurdish story about a woman victim kidnapped by the ISIS for years.","[""kids""]","My Baby...My Enemy"
"null","Wellness","/explore/wellness","/projects/mental-wellness-2-essays-of-inspiration-hope","2012-11-10T23:59:59-08:00","USD","125","0.041666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/gzr6bdmvarkreznnkv4x.jpg","false","false","null","2012-10-11T12:02:43-07:00","null","null","null","null","null","252269","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Hidden Thoughts Press launches our second mental wellness project with great rewards and incentives.","[""other""]","MENTAL WELLNESS 2: ESSAYS OF INSPIRATION & HOPE"
"null","Film","/explore/film","/projects/standoff--3","2018-09-03T23:59:59-07:00","USD","4657","0.9314","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dvxrpeo1pbphza703cbl.jpg","false","false","null","2018-07-24T17:04:22-07:00","null","null","null","null","null","2400596","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Standoff is a dark comedy that uses the imagery of guns to explore how we treat one another.","[""short film""]","Standoff"
"null","Transportation","/explore/transportation","/projects/coolpeds-world-s-lightest-e-scooter-backpack","2017-07-22T23:59:59-07:00","USD","9691","1.0002","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/t0pgdvtdkhjsbqaacj7u.jpg","false","false","null","2017-05-23T08:04:53-07:00","null","null","null","null","null","2120704","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Turn that Last Mile walk to a fun 5 minute ride!","[""other""]","Coolpeds-World's lightest E-Scooter backpack"
"null","Energy & Green Tech","/explore/energy-green-tech","/projects/zire-the-eco-friendly-dual-plasma-beam-lighter","2019-05-15T23:59:59-07:00","USD","218","0.072666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ghib9gel8a4gp7fknkmj.jpg","false","false","null","2019-04-25T00:00:00-07:00","null","null","null","null","null","2482782","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us clean the world with the most advanced plasma beam lighter ever made.","[""design""]","Zire - The Eco-Friendly Dual Plasma Beam Lighter"
"null","Education","/explore/education","/projects/splash-friends-stop-our-kids-from-drowning","2020-02-22T23:59:59-08:00","USD","1110","0.0444","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pj5sqihotuayv3sslonb.jpg","false","false","null","2019-12-24T00:00:00-08:00","null","null","null","null","null","2522607","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Splash Safely! Animated characters that provide water safety education for all ages.","[""animation"",""books"",""community"",""sports"",""water""]","SPLASH & Friends: STOP OUR KIDS FROM DROWNING!"
"null","Photography","/explore/photography","/projects/maya-healers-a-thousand-dreams","2016-07-14T23:59:59-07:00","USD","13450","0.840625","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/btuhtluxojs9zcawgzzj.jpg","false","false","null","2016-05-27T20:38:48-07:00","null","null","null","null","null","1736625","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A photography book that explores the ancient healing practices among the Maya people of Guatemala.","[""other""]","MAYA HEALERS: A THOUSAND DREAMS"
"null","Wellness","/explore/wellness","/projects/duduza-supporting-you-and-your-health","2017-05-13T23:59:59-07:00","USD","2855","0.014275","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/osailmbkyavmjhbr1afd.jpg","false","false","null","2017-03-14T02:30:04-07:00","null","null","null","null","null","2021540","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Providing support and creating awareness of mental health issues in Swaziland.","[""other""]","Duduza - supporting you and your health"
"null","Writing & Publishing","/explore/writing-publishing","/projects/the-cognitive-continuum","2020-03-29T23:59:59-07:00","CAD","7028","0.3514","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kxeqr8f64bzw7birnh6x.jpg","false","false","null","2020-01-29T00:00:00-08:00","null","null","null","null","null","2554628","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A book about enlightenment and how to get there based on work by Dr. John Vervaeke.","[""books"",""yoga"",""burning man"",""community""]","The Cognitive Continuum"
"null","Dance & Theater","/explore/dance-theater","/projects/theater-2020-stand-together-season-2-musicals","2019-02-10T23:59:59-08:00","USD","2480","0.496","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/obcinip1wcui6x3lgg0c.jpg","false","false","null","2018-12-12T00:00:00-08:00","null","null","null","null","null","2441939","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us bring 2 ""Stand Together"" musicals, ""Into the Woods"" & ""The Cradle Will Rock"" to Brooklyn!","[""other""]","Theater 2020 - Stand Together Season - 2 Musicals!"
"null","Dance & Theater","/explore/dance-theater","/projects/take-one-the-musical","2016-06-30T23:59:59-07:00","USD","3195","0.639","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/npjyq7u3g99t21n0ktog.jpg","false","false","null","2016-06-09T07:24:13-07:00","null","null","null","null","null","1788752","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Become a Backer for ""Take One"" in the New York International Fringe Festival","[""comedy""]","Take One, the Musical"
"null","Culture","/explore/culture","/projects/help-keep-the-comics-library-open","2019-12-09T23:59:59-08:00","CAD","5643","0.369548133595","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/s38kxzrrahpshv5nz8ym.jpg","false","false","null","2019-11-01T00:00:00-07:00","null","null","null","null","null","2555497","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us stay open, support artists, and make the collection circulating so you can take home comics!","[""books"",""social innovations"",""female founders"",""community"",""lgbtq""]","Help Keep the Comics Library Open!"
"null","Dance & Theater","/explore/dance-theater","/projects/the-art-is-a-lie","2015-05-27T23:59:59-07:00","USD","35","0.035","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ud9hmc1qmm6yrnnrto19.jpg","false","false","null","2015-04-17T07:22:40-07:00","null","null","null","null","null","1186971","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Support medium-bending theatre, tackling domestic abuse, technology, and society, with an art theme.","[""other""]","The Art is a Lie"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/travel-with-purpose-haiti","2015-12-07T23:59:59-08:00","USD","7400","0.134545454545","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/j7mme6wnff2acbaupgnj.jpg","false","false","null","2015-10-08T12:45:23-07:00","null","null","null","null","null","1480748","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Travel With Purpose Partners With Haiti Projects To Expand Artesana Cooperative","[""other""]","Travel With Purpose: Haiti "
"null","Audio","/explore/audio","/projects/sinaaudio-best-sounding-noise-cancelling-earbuds","2020-06-26T23:59:59-07:00","USD","50538","9.8266","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/s7fvcmbpmk6qtwgsllz8.jpg","true","false","null","2020-05-27T00:00:00-07:00","null","null","null","null","null","2602705","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Sinaaudio T20 Best-sounding Noise Cancelling Earbuds for Music and Phone Call","[""earbuds"",""headphones""]","Sinaaudio: Best-sounding Noise Cancelling Earbuds"
"null","Environment","/explore/environment","/projects/10th-annual-washington-to-washington-hiking-trip","2019-06-26T23:59:59-07:00","USD","13765","0.2753","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/gjhbzdpfp42y3ycozr1h.jpg","false","false","null","2019-04-27T00:00:00-07:00","null","null","null","null","null","2496858","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help send 54 kids from the city (D.C., Detroit, and New Orleans) on a week-long camping adventure!","[""kids"",""camping"",""hiking"",""adventure"",""love""]","10th Annual Washington To Washington Hiking Trip"
"null","Productivity","/explore/productivity","/projects/cozytap-next-generation-computer-interface","2017-07-28T23:59:59-07:00","USD","24954","1.9518","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cltvjfhiq8rbrtonm6pw.jpg","false","false","null","2017-06-22T04:40:03-07:00","null","null","null","null","prototype","2143172","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Elevating human-computer interaction to a new, more efficient and more comfortable level.","[""mouse"",""laptops""]","CozyTap: Next Generation Computer Interface"
"null","Writing & Publishing","/explore/writing-publishing","/projects/i-need-a-service-dog--2","2015-07-21T23:59:59-07:00","USD","75","0.003","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wbtsr02wfv6xzcpw7mbn.jpg","false","false","null","2015-05-22T14:40:07-07:00","null","null","null","null","null","1279805","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Need service dog to save my life.","[""other""]","I Need A Service Dog"
"null","Music","/explore/music","/projects/reif-fur-die-insel","2016-09-15T23:59:59-07:00","EUR","70","0.0002","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/e8vh607rlzgh456yj4xr.jpg","false","false","null","2016-07-17T08:36:30-07:00","null","null","null","null","null","1808959","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Wir sind reif für die Insel! Du auch?","[""other""]","Reif für die Insel"
"null","Web Series & TV Shows","/explore/web-series-tv-shows","/projects/into-thin-air","2019-04-18T23:59:59-07:00","CAD","175","0.004375","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cejjpk8mwpw9da98ignh.jpg","false","false","null","2019-02-17T00:00:00-08:00","null","null","null","null","null","2471308","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Disappeared.","[""adventure"",""drama"",""fantasy"",""female founders"",""indie""]","Into Thin Air"
"null","Dance & Theater","/explore/dance-theater","/projects/i-came-to-make-noise-world-premiere","2018-04-30T23:59:59-07:00","USD","1813","0.302166666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ydcgq5ksjnkvbofhas4x.jpg","false","false","null","2018-04-05T08:44:40-07:00","null","null","null","null","null","2343438","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Women & hip hop. Speaking with vision in the first person: I am enough, I am brave, I am an American","[""female founders"",""founders of color""]","I Came To Make Noise World Premiere "
"null","Human Rights","/explore/human-rights","/projects/help-femen-movement--53","2013-09-28T23:59:59-07:00","USD","350","0.007608695652","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/atjshngbxtmuyj4h4wrk.jpg","false","false","null","2013-07-30T13:48:33-07:00","null","null","null","null","null","481554","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Where others meet fears – we act. Where others keep silence –we raise our voice. We need your help to keep our movement for the women rights around the world.","[""other""]","Help FEMEN Movement"
"null","Human Rights","/explore/human-rights","/projects/ninas-empoderadas-por-un-pais-mas-justo","2019-03-10T23:59:59-07:00","USD","183","0.026715328467","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ibpb3rze0zu3g9lemmf8.jpg","false","false","null","2019-01-24T00:00:00-08:00","null","null","null","null","null","2459698","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Ayuda a financiar la movilidad y snacks del programa gratuito que ofrece GirlGov Perú.","[""community"",""kids""]","Niñas empoderadas, por un país mas justo!"
